nor     $2     $1     $0   
nor     $3     $2     $1   
nor     $4     $3     $2   
nor     $5     $4     $3   
nor     $6     $5     $4   
nor     $7     $6     $5   
nor     $8     $7     $6   
nor     $9     $8     $7   
nor     $10    $9     $8   
nor     $11    $10    $9   
nor     $12    $11    $10  
nor     $13    $12    $11  
nor     $14    $13    $12  
nor     $15    $14    $13  
nor     $16    $15    $14  
nor     $17    $16    $15  
nor     $18    $17    $16  
nor     $19    $18    $17  
nor     $20    $19    $18  
nor     $21    $20    $19  
nor     $22    $21    $20  
nor     $23    $22    $21  
nor     $24    $23    $22  
nor     $25    $24    $23  
nor     $26    $25    $24  
nor     $27    $26    $25  
nor     $28    $27    $26  
nor     $29    $28    $27  
nor     $30    $29    $28  
nor     $31    $30    $29  
nor     $0     $31    $30  
nor     $1     $0     $31  
nor     $2     $1     $0   
nor     $3     $2     $1   
nor     $4     $3     $2   
nor     $5     $4     $3   
nor     $6     $5     $4   
nor     $7     $6     $5   
nor     $8     $7     $6   
nor     $9     $8     $7   
nor     $10    $9     $8   
nor     $11    $10    $9   
nor     $12    $11    $10  
nor     $13    $12    $11  
nor     $14    $13    $12  
nor     $15    $14    $13  
nor     $16    $15    $14  
nor     $17    $16    $15  
nor     $18    $17    $16  
nor     $19    $18    $17  
nor     $20    $19    $18  
nor     $21    $20    $19  
nor     $22    $21    $20  
nor     $23    $22    $21  
nor     $24    $23    $22  
nor     $25    $24    $23  
nor     $26    $25    $24  
nor     $27    $26    $25  
nor     $28    $27    $26  
nor     $29    $28    $27  
nor     $30    $29    $28  
nor     $31    $30    $29  
nor     $0     $31    $30  
nor     $1     $0     $31  
nor     $2     $1     $0   
nor     $3     $2     $1   
nor     $4     $3     $2   
nor     $5     $4     $3   
nor     $6     $5     $4   
nor     $7     $6     $5   
nor     $8     $7     $6   
nor     $9     $8     $7   
nor     $10    $9     $8   
nor     $11    $10    $9   
nor     $12    $11    $10  
nor     $13    $12    $11  
nor     $14    $13    $12  
nor     $15    $14    $13  
nor     $16    $15    $14  
nor     $17    $16    $15  
nor     $18    $17    $16  
nor     $19    $18    $17  
nor     $20    $19    $18  
nor     $21    $20    $19  
nor     $22    $21    $20  
nor     $23    $22    $21  
nor     $24    $23    $22  
nor     $25    $24    $23  
nor     $26    $25    $24  
nor     $27    $26    $25  
nor     $28    $27    $26  
nor     $29    $28    $27  
nor     $30    $29    $28  
nor     $31    $30    $29  
nor     $0     $31    $30  
nor     $1     $0     $31  
